"","City","State","MeanRankingbyCity","GEOID","UATYPE","LAT","LON","TotalAssets","NumBanks","AvgRating","Banks","cdfi_amt","NumCDFIs","CDFIs"
"6587","RIPPEY","IA",2,NA,"",41.928403,-94.222127,24837,1,2,"RIPPEY SAVINGS BANK",NA,NA,NA
"6588","RISCO","MO",2.333333333,NA,"",36.55339,-89.81786,14000,1,3,"FARMERS STATE BANK",NA,NA,NA
"6589","RISING STAR","TX",2,NA,"",32.09597,-98.96367,17000,1,2,"FIRST STATE BANK OF RISING STAR",NA,NA,NA
"6590","RISING SUN","MD",2,NA,"",39.671572,-76.056651,344374,2,2,"THE NATIONAL BANK OF RISING SUN, NBRS FNCL BK",NA,NA,NA
"6591","RISON","AR",2,NA,"",33.900651,-92.131777,27242,1,2,"THE BANK OF RISON",NA,NA,NA
"6592","RITTMAN","OH",1,NA,"",40.97811,-81.78208,175974,1,1,"CHIPPEWA VALLEY BK",NA,NA,NA
"6593","RIVER FALLS","WI",2,75286,"C",44.860217,-92.613215,530470,3,2,"RIVER FALLS STATE BANK, FIRST NATIONAL  BANK OF RIVER FALLS, FIRST NATIONAL BANK OF RIVER FALLS",NA,NA,NA
"6594","RIVER FOREST","IL",2,NA,"",41.89781,-87.81395,277000,1,2,"RIVER FOREST STATE BANK AND TRUST COMPANY",NA,NA,NA
"6595","RIVER GROVE","IL",1,NA,"",41.923168,-87.83931,333000,1,1,"PIONEER BANK & TRUST COMPANY",NA,NA,NA
"6596","RIVER ROUGE","MI",2,NA,"",42.268761,-83.135137,49154,1,2,"OMNIBANK",NA,NA,NA
"6597","RIVERDALE","GA",2,NA,"",33.555536,-84.397997,80000,2,2,"CLAYTON COUNTY BANK & TRUST COMPANY, TARA STATE BANK",NA,NA,NA
"6598","RIVERDALE","IL",2,NA,"",41.649434,-87.633572,95074,1,2,"RIVERDALE BANK",NA,NA,NA
"6599","RIVERDALE","NE",2,NA,"",40.78196,-99.15981,79116,1,2,"STATE BANK OF RIVERDALE",NA,NA,NA
"6600","RIVERHEAD","NY",1.222222222,NA,"",40.922326,-72.637078,4678595,3,1,"THE SUFFOLK COUNTY NATIONAL BANK, THE SUFFOLK CO. NATIONAL BANK OF  RIVERHEAD, THE SUFFOLK COUNTY NB OF RIVERHEAD",NA,NA,NA
"6601","RIVERSIDE","CA",1.966666667,75340,"U",33.985049,-117.341972,1830349,2,2,"RIVERSIDE NATIONAL BANK, PROVIDENT SAVINGS BANK, FSB",250000,1,"Community Investment Corporation"
"6602","RIVERSIDE","IA",2,NA,"",41.47974,-91.58128,30587,1,2,"PEOPLES TRUST AND SAVINGS BANK",NA,NA,NA
"6603","RIVERSIDE","MO",2.5,NA,"",39.177602,-94.632084,8000,1,2,"BANK OF RIVERSIDE, MISSOURI",NA,NA,NA
"6604","RIVERTON","IL",2,NA,"",39.84422,-89.53954,34801,1,2,"RIVERTON COMMUNITY BANK",NA,NA,NA
"6605","RIVERTON","WY",2,75367,"C",43.031801,-108.397751,287485,2,2,"WYOMING NATIONAL BANK, KEY BANK OF WYOMING - 123 EAST MAIN, RIVERTON, WYOMING 82501",NA,NA,NA
"6606","ROACHDALE","IN",1.857142857,NA,"",39.821381,-86.814317,163355,1,2,"TRI-COUNTY BANK & TRUST COMPANY",NA,NA,NA
"6607","ROANOKE","AL",2,75394,"C",33.148503,-85.36641,44000,1,2,"THE COMMERCIAL BANK OF ROANOKE, ALABAMA",NA,NA,NA
"6608","ROANOKE","TX",2,NA,"",33.009335,-97.22672,103367,1,2,"NORTHWEST BANK",NA,NA,NA
"6609","ROANOKE","VA",2,75421,"U",37.290783,-79.976293,15852294,3,2.33333333333333,"SOUTHWEST VIRGINIA SAVINGS BANK, FSB, DOMINION BANK, N.A., FIRST UNION NATIONAL BANK",4562000,3,"Business Seed Capital, Inc., Freedom First Federal Credit Union, Southeast Rural Community Assistance Project, Inc."
"6610","ROANOKE RAPIDS","NC",2,75448,"C",36.450617,-77.648931,197743,4,2,"NEW REPUBLIC SAVINGS BANK, ROANOKE VALLEY SAVINGS BANK, SSB, FIRST CITIZENS BANK AND TRUST COMPANY, ROANOKE RAPIDS SAVINGS BANK, SSB",NA,NA,NA
"6611","ROBBINSVILLE","NJ",1.333333333,NA,"",40.214554,-74.619323,1177079,1,2,"ROMA BANK",NA,NA,NA
"6612","ROBERT LEE","TX",1.714285714,NA,"",31.911149,-100.487299,39777,1,2,"ROBERT LEE STATE BANK",NA,NA,NA
"6613","ROBERTA","GA",1.75,NA,"",32.687207,-84.010581,94201,2,2,"UNITED BANK OF CRAWFORD, FIRST COMMUNITY BANK OF GEORGIA",NA,NA,NA
"6614","ROBERTS","IL",1.666666667,NA,"",40.61281,-88.18338,23193,1,1,"ROBERTS STATE BANK",NA,NA,NA
"6615","ROBERTS","WI",2,NA,"",44.974357,-92.59762,12000,1,2,"BANK ST. CROIX",NA,NA,NA
"6616","ROBERTSDALE","AL",2,75502,"C",30.561397,-87.718939,113783,1,2,"CITIZENS' BANK, INC.",NA,NA,NA
"6617","ROBINS","IA",2,NA,"",42.073943,-91.665177,45212,1,2,"COMMUNITY SVG BK",NA,NA,NA
"6618","ROBINSON","IL",1.882352941,75529,"C",39.004515,-87.733389,534415,3,2,"FIRST ROBINSON SAVINGS BANK, NA, FIRST ROBINSON SAVINGS BANK, N.A., AMBANK ILLINOIS, N.A.",NA,NA,NA
"6619","ROBINSON","KS",2,NA,"",39.818216,-95.456658,8000,1,2,"THE BANK OF ROBINSON",NA,NA,NA
"6620","ROBINSON","ND",1.75,NA,"",47.14277,-99.78122,14926,1,1,"SECURITY STATE BANK OF ROBINSON",NA,NA,NA
"6621","ROBINSON","TX",2,NA,"",31.467669,-97.114723,21000,1,2,"ROBINSON STATE BANK",NA,NA,NA
"6622","ROBSTOWN","TX",2,75556,"C",27.791124,-97.668921,59000,1,2,"THE BANK OF ROBSTOWN",NA,NA,NA
"6623","ROBY","TX",2,NA,"",32.749277,-100.338798,20000,1,2,"CITIZENS STATE BANK, ROBY, TEXAS",NA,NA,NA
"6624","ROCHELLE","GA",2,NA,"",31.948411,-83.453578,81667,2,2,"ROCHELLE STATE BANK, COLONY BANK WILCOX",NA,NA,NA
"6625","ROCHELLE","IL",1.833333333,75583,"C",41.922219,-89.076322,559361,4,1.5,"ROCHELLE SAVINGS BANK, S.B., FIRST NATIONAL BANK & TRUST CO. OF ROCHELLE, THE FIRST N.  B.  & TRUST CO. OF ROCHELLE, THE FNB & TRUST CO. OF ROCHELLE",NA,NA,NA
"6626","ROCHESTER","IL",2,NA,"",39.718237,-89.564891,78518,1,2,"ROCHESTER STATE BANK",NA,NA,NA
"6627","ROCHESTER","IN",2.076923077,75610,"C",41.058441,-86.2024,352165,1,2,"FIRST FEDERAL SAVINGS BANK",NA,NA,NA
"6628","ROCHESTER","MN",2.041666667,75637,"U",44.020374,-92.480171,3588637,3,1.33333333333333,"NORWEST BANK MINNESOTA SOUTHEAST, N.A., HOME FEDERAL SAVINGS BANK, NORWEST BANK MINNESOTA SOUTH, N.A.",1e+05,1,"Impact Finance"
"6629","ROCHESTER","NH",1.571428571,24607,"U",43.226306,-70.899625,326734,2,1,"PROFILE BANK, FSB, PROFILE BK",NA,NA,NA
"6630","ROCHESTER","NY",1.941176471,75664,"U",43.137608,-77.568207,10107915,3,1.66666666666667,"FIRST NATIONAL BANK OF ROCHESTER, THE ROCHESTER COMMUNITY SAVINGS BANK, FIRST FS&LA OF ROCHESTER",9670910,5,"Genesee Co-Op Federal Credit Union, Neighborhood Housing Services of Rochester, Inc., PathStone Corporation, PathStone Enterprise Center, Inc., Progressive Neighborhood FCU"
"6631","ROCHESTER","PA",1.8,NA,"",40.70229,-80.28645,395008,2,1.5,"FARMERS BUILDING AND SAVINGS BANK, CENTURY NATIONAL BANK AND TRUST CO.",NA,NA,NA
"6632","ROCHESTER","TX",1.6,NA,"",33.331926,-99.781154,27700,1,1,"HOME STATE BANK",NA,NA,NA
"6633","ROCHESTER HILLS","MI",2,NA,"",42.724318,-83.147306,83847,2,2,"NORTH OAKLAND COMMUNITY BANK, COMMUNITY PLUS SAVINGS BANK",NA,NA,NA
"6634","ROCK FALLS","IL",1.777777778,NA,"",41.687083,-89.728269,204461,1,2,"COMMUNITY STATE BANK OF ROCK FALLS",NA,NA,NA
"6635","ROCK HILL","SC",1.888888889,75745,"U",34.960446,-81.034068,409888,2,1.5,"NATIONAL BANK OF YORK COUNTY, HOME FEDERAL SAVINGS BANK OF S C",149281,1,"Catawba Indian Nation"
"6636","ROCK ISLAND","IL",1.875,NA,"",41.495083,-90.604899,662767,3,1.66666666666667,"AMERICAN BANK OF ROCK ISLAND, MWABANK, FIRST OF AMERICA BANK",100207000,2,"Bridge Investment Community Development Corporation, Central States Development Partners, Inc."
"6637","ROCK PORT","MO",2,NA,"",40.411994,-95.507551,86881,1,2,"CITIZENS BANK & TRUST",NA,NA,NA
"6638","ROCK RAPIDS","IA",1.833333333,NA,"",43.415126,-96.146555,161053,1,2,"FRONTIER BANK",NA,NA,NA
"6639","ROCK SPRING","GA",2,NA,"",34.801819,-85.212809,101462,1,2,"COVENANT BANK & TRUST",NA,NA,NA
"6640","ROCK SPRINGS","WY",1.8,75880,"C",41.595485,-109.240758,393745,2,2,"FIRST SECURITY BANK OF ROCK SPRINGS, ROCK SPRINGS NATIONAL BANK",NA,NA,NA
"6641","ROCK VALLEY","IA",1.789473684,75907,"C",43.201209,-96.294499,501416,2,2,"VALLEY STATE BANK, PEOPLES BANK",NA,NA,NA
"6642","ROCKDALE","TX",2,75691,"C",30.655668,-97.009634,117611,1,2,"NBC BANK - ROCKDALE",NA,NA,NA
"6643","ROCKFORD","IL",1.9,75718,"U",42.295097,-89.010805,8886307,3,2,"FIRST NATIONAL BANK & TRUST COMPANY, ASSOCIATED BANK ILLINOIS, N.A., AMCORE BANK, N.A.",48000,2,"AMCORE Bank, Riverside Community Bank"
"6644","ROCKFORD","MI",1.6,NA,"",43.132429,-85.551631,371606,1,2,"INDEPENDENT BANK-WEST MICHIGAN",NA,NA,NA
"6645","ROCKFORD","MN",1.857142857,75732,"C",45.091058,-93.741574,110770,2,2,"ROCKFORD STATE BANK, BANKWEST",NA,NA,NA
"6646","ROCKINGHAM","NC",2,75772,"C",34.915201,-79.741522,212663,3,2,"LONGLEAF COMMUNITY BANK, RICHMOND SAVINGS BANK, SSB, RICHMOND SAVINGS BANK, SSB",NA,NA,NA
"6647","ROCKLAND","MA",1.611111111,NA,"",42.13066,-70.91616,6226908,1,1,"ROCKLAND TRUST COMPANY",1.91e+08,3,"Rockland Trust Community Development Corporation, Rockland Trust Community Development Corporation II, Rockland Trust Community Development LLC"
"6648","ROCKLAND","ME",1.875,75799,"C",44.11843,-69.103075,143179,2,2,"ROCKLAND SAVINGS BANK, FSB, ROCKLAND SAVINGS BANK, FSB",NA,NA,NA
"6649","ROCKLEDGE","PA",2,NA,"",40.081222,-75.089618,472000,1,2,"CHELTENHAM BANK",NA,NA,NA
"6650","ROCKLIN","CA",2,NA,"",38.801233,-121.230374,786906,1,2,"FIVE STAR BANK",NA,NA,NA
"6651","ROCKMART","GA",1.833333333,75826,"C",34.010925,-85.061799,67838,1,2,"UNITED BANK & TRUST COMPANY",NA,NA,NA
"6652","ROCKPORT","IN",2,NA,"",37.929173,-87.033681,31000,1,2,"FARMERS STATE BANK",NA,NA,NA
"6653","ROCKPORT","MA",2,NA,"",42.657866,-70.618057,149272,1,2,"ROCKPORT NATIONAL BANK",NA,NA,NA
"6654","ROCKSPRINGS","TX",1.875,NA,"",30.017074,-100.212863,74404,1,2,"PEOPLES STATE BANK",NA,NA,NA
"6655","ROCKTON","IL",2,NA,"",42.45252,-89.07233,76246,1,2,"MACKTOWN STATE BANK",NA,NA,NA
"6656","ROCKVILLE","CT",2,NA,"",41.866765,-72.449529,446629,1,2,"THE SAVINGS BANK OF ROCKVILLE",NA,NA,NA
"6657","ROCKVILLE","IN",2,75934,"C",39.776499,-87.264304,233141,3,2,"ROCKVILLE NATIONAL BANK, THE PARKE STATE BANK, FIRST PARKE STATE BANK",NA,NA,NA
"6658","ROCKVILLE","MD",2.138888889,NA,"",39.143979,-77.207617,7895338,4,1.75,"AMERICAN BANK, FIRST UNION NATIONAL BANK OF MD, REVERE BANK, FIRST UNION NATIONAL BANK OF MARYLAND",NA,NA,NA
"6659","ROCKWALL","TX",2,NA,"",32.886,-96.409502,66875,1,2,"LAKESIDE NATIONAL BANK",NA,NA,NA
"6660","ROCKWELL CITY","IA",1.888888889,NA,"",42.393114,-94.633664,126724,3,1.66666666666667,"UNION STATE BANK, THE NATIONAL BANK OF ROCKWELL CITY, ALLIANCE BANK",NA,NA,NA
"6661","ROCKWOOD","TN",2.5,36946,"C",35.885037,-84.556988,47909,1,2,"CITIZENS FEDERAL SAVINGS BANK",NA,NA,NA
"6662","ROCKY","OK",2,NA,"",35.155439,-99.059758,15211,1,2,"THE STATE BANK OF ROCKY",NA,NA,NA
"6663","ROCKY FORD","CO",1.923076923,75961,"C",38.049554,-103.725102,117741,2,2,"ROCKY FORD FS&LA OF COLORADO, COMMUNITY BKS OF SOUTHERN CO",NA,NA,NA
"6664","ROCKY MOUNT","NC",2.052631579,75988,"U",35.960053,-77.83026,26208951,3,2,"SOUTHERN BANK AND TRUST COMPANY, CENTURA BK, RBC CENTURA BK",1619021,2,"Centura Bank, RBC Centura Bank"
"6665","ROCKY MOUNT","VA",2,76015,"C",37.004398,-79.884762,823800,4,2,"FRANKLIN COMMUNITY BANK, N.A., FNB OF ROCKY MOUNT, FIRST NATIONAL BANK, FIRST NATIONAL BANK OF ROCKY MOUNT",NA,NA,NA
"6666","ROEBLING","NJ",1,NA,"",40.11594,-74.78627,151609,1,1,"ROEBLING BANK",NA,NA,NA
"6667","ROELAND PARK","KS",2,NA,"",39.02315,-94.669467,41178,1,2,"THE VALLEY STATE BANK",NA,NA,NA
"6668","ROFF","OK",2.111111111,NA,"",34.626335,-96.841231,107247,2,2,"PONTOTOC COUNTY BANK, OKLAHOMA HERITAGE BANK",NA,NA,NA
"6669","ROGERS","AR",2,29494,"U",36.267415,-94.179758,883408,3,2,"PINNACLE BANK, FIRST NATIONAL BANK AND TRUST COMPANY, FIRST NATIOINAL BANK AND TRUST COMPANY",NA,NA,NA
"6670","ROGERS","MN",2,NA,"",45.168896,-93.574586,78020,1,2,"STATE BANK OF ROGERS",NA,NA,NA
"6671","ROGERS CITY","MI",1.666666667,76042,"C",45.419462,-83.822301,116416,2,1.5,"HURON NATIONAL BANK, PRESQUE ISLE BANK",NA,NA,NA
"6672","ROGERSVILLE","MO",2,76059,"C",37.116267,-93.055965,186559,2,2,"CITIZENS BANK OF ROGERSVILLE, LEGACY BK & TR CO",2594405,1,"Ozarks Heritage Financial Group"
"6673","ROGERSVILLE","TN",1.916666667,76069,"C",36.398883,-83.013273,343989,2,2,"THE CITIZENS BANK OF EAST TENNESSEE, CITIZENS UNION BANK",NA,NA,NA
"6674","ROGUE RIVER","OR",2,NA,"",42.43595,-123.172,311301,1,2,"VALLEY OF THE ROGUE BANK",NA,NA,NA
"6675","ROHNERT PARK","CA",2,NA,"",38.463088,-122.989975,210957,2,2,"CODDING BANK OF ROHNERT PARK, SUMMIT SAVINGS, FSB",NA,NA,NA
"6676","ROLAND","OK",1.5,60546,"C",35.413179,-94.508525,41453,1,2,"FIRST NATIONAL BANK OF ROLAND",NA,NA,NA
"6677","ROLETTE","ND",1.75,NA,"",48.700886,-99.878456,35059,1,2,"ROLETTE STATE BANK",NA,NA,NA
"6678","ROLFE","IA",2,NA,"",42.80914,-94.52664,48124,1,2,"ROLFE STATE BANK",NA,NA,NA
"6679","ROLLA","MO",1.833333333,76123,"C",37.943928,-91.762096,526196,3,2,"CENTRAL FS & LA OF ROLLA, CITIZENS BANK OF NEWBURG, PHELPS COUNTY BANK",NA,NA,NA
"6680","ROLLA","ND",2,NA,"",48.85778,-99.61792,144123,2,2,"FIRST STATE BANK ROLLA, DACOTAH BK",NA,NA,NA
"6681","ROLLING MEADOWS","IL",2,NA,"",42.074226,-88.026871,600854,3,2,"PLATINUM COMMUNITY BANK, HARRIS BANK ARLINGTON MEADOWS, HARRIS BANK ARLINGTON-MEADOWS",NA,NA,NA
"6682","ROMA","TX",2.222222222,75072,"C",26.375237,-98.850733,76936,1,2,"CITIZENS STATE BANK",NA,NA,NA
"6683","ROME","GA",1.666666667,76204,"U",34.256159,-85.174734,726216,4,1.5,"HERITAGE FIRST BANK, HOME FEDERAL SAVINGS BANK, TRUST COMPANY OF NORTHWEST GEORGIA, N.A., SUNTRUST BANK, NORTHWEST, GEORGIA, N.A.",NA,NA,NA
"6684","ROME","NY",2,76231,"C",43.232984,-75.442413,586032,2,2,"THE ROME SAVINGS BANK, THE ROME SAVINGS BANK",NA,NA,NA
"6685","ROMEOVILLE","IL",2.5,NA,"",41.64038,-88.069621,41000,1,3,"OXFORD BANK",NA,NA,NA
"6686","ROMNEY","WV",1.545454545,NA,"",39.34487,-78.758487,492808,3,1.66666666666667,"FIRST NATIONAL BANK OF ROMNEY, FNB BANK, INC., BANK OF ROMNEY",NA,NA,NA
"6687","RONAN","MT",1,NA,"",47.507347,-114.178287,278501,2,1,"VALLEY BK OF RONAN, COMMUNITY BK",1689021,2,"Lake County Community Development Corp., Sovereign Leasing & Financing, Inc."
"6688","RONCEVERTE","WV",1.714285714,NA,"",37.744709,-80.454189,459294,3,2,"ONE VALLEY BANK OF RONCEVERTE, ONE VALLEY BANK OF RONCEVERTE, N.A., FIRST NATIONAL BANK",NA,NA,NA
"6689","ROSCOE","IL",2,NA,"",42.416908,-89.000227,138428,2,2,"FIRST BANK OF ROSCOE, GATEWAY COMMUNITY BANK",NA,NA,NA
"6690","ROSCOE","SD",1.857142857,NA,"",45.419289,-99.346593,100397,1,2,"FIRST STATE BANK OF ROSCOE",NA,NA,NA
"6691","ROSCOE","TX",1.666666667,NA,"",32.384442,-100.572217,176735,1,2,"THE ROSCOE STATE BANK",NA,NA,NA
"6692","ROSE HILL","KS",2.125,76366,"C",37.567347,-97.132902,463574,3,2.33333333333333,"THE ROSE HILL STATE BANK, ROSE HILL BANK, ROSE HILL BK",NA,NA,NA
"6693","ROSE HILL","VA",2,NA,"",36.637323,-83.340226,108629,1,2,"THE PEOPLES BANK",NA,NA,NA
"6694","ROSEAU","MN",2,76312,"C",48.84385,-95.760945,231346,2,2,"BORDER STATE BANK, CITIZENS STATE BANK OF ROSEAU",NA,NA,NA
"6695","ROSEBURG","OR",2,76339,"C",43.219397,-123.346766,25740546,2,2,"DOUGLAS NATIONAL BANK, UMPQUA BANK",NA,NA,NA
"6696","ROSEDALE","MS",1.25,NA,"",33.85344,-91.02789,71475,2,1,"FIRST NATIONAL BANK OF ROSEDALE, FIRST NATIONAL BANK",NA,NA,NA
"6697","ROSELAND","NJ",3,NA,"",40.820499,-74.306093,19747,1,3,"NORCROWN BANK OF ROSELAND, N. J.",NA,NA,NA
"6698","ROSELLE","IL",2,NA,"",41.97985,-88.089628,472914,1,2,"HARRIS BANK ROSELLE",NA,NA,NA
"6699","ROSELLE","NJ",2.416666667,NA,"",40.650152,-74.25879,652636,2,2.5,"ROSELLE SAVINGS BANK, ROSELLE SAVINGS BANK",NA,NA,NA
"6700","ROSEMEAD","CA",2,NA,"",34.065493,-118.084529,613686,3,2,"GOLDEN SECURITY BANK, FIRST AMER BK, FIRST CONTINENTAL BANK",98200,1,"General Bank"
"6701","ROSEMONT","IL",2.25,NA,"",41.995308,-87.884509,766370,2,2,"NORTHWEST COMMERCE BANK, SIGNATURE BANK",494180,1,"Signature Bank"
"6702","ROSEMOUNT","MN",2.083333333,NA,"",44.73941,-93.12577,88127,2,2,"ROSEMOUNT NATIONAL BANK, THE FIRST STATE BANK OF ROSEMOUNT",NA,NA,NA
"6703","ROSENBERG","TX",2,NA,"",29.555889,-95.858475,358692,2,2,"ROSENBERG BANK AND TRUST, FORT BEND FS & LA",NA,NA,NA
"6704","ROSENBURG","TX",2,NA,"",29.555889,-95.858475,174564,2,2,"FIRST NATIONAL BANK OF ROSENBURG, THE FNB OF ROSENBURG",NA,NA,NA
"6705","ROSEVILLE","CA",2,NA,"",38.74073,-121.25603,11859507,2,2,"ROSEVILLE FIRST NATIONAL BANK, RABOBANK, NATIONAL ASSOCIATION",NA,NA,NA
"6706","ROSEVILLE","IL",2,NA,"",40.747768,-90.654131,18000,1,2,"ROSEVILLE STATE BANK",NA,NA,NA
"6707","ROSEVILLE","MN",1.941176471,NA,"",45.006077,-93.156611,766243,3,2,"MIDAMERICA BANK, N.A., NORTH STAR BANK, NORTH AMER BKG CO",NA,NA,NA
"6708","ROSHOLT","WI",2,NA,"",44.605786,-89.356834,86409,2,2,"THE STATE BANK OF ROSHOLT, COMMUNITY FIRST BANK",NA,NA,NA
"6709","ROSICLARE","IL",2,NA,"",37.417713,-88.354451,93011,2,2,"STATE BANK OF ROSICLARE, AREA BANK",NA,NA,NA
"6710","ROSLINDALE","MA",2,NA,"",42.284197,-71.120896,345002,1,2,"THE COOPERATIVE BANK",NA,NA,NA
"6711","ROSLYN","NY",2.375,NA,"",40.79982,-73.65096,7770003,2,2.5,"PIONEER SAVINGS BANK, F.S.B., THE ROSLYN SAVINGS BANK",NA,NA,NA
"6712","ROSSVILLE","GA",1.25,NA,"",34.98313,-85.28607,88095,1,1,"ROSSVILLE BANK",NA,NA,NA
"6713","ROSSVILLE","IL",2,NA,"",40.363126,-87.682897,21351,1,2,"FIRST NATIONAL BANK OF ROSSVILLE",NA,NA,NA
"6714","ROSWELL","GA",1.875,NA,"",34.055198,-84.370475,1215778,2,2,"SECURITY NATIONAL BANK, MONOGRAM CREDIT CARD BANK OF GEORGIA",NA,NA,NA
"6715","ROSWELL","NM",1.8,76447,"C",33.366229,-104.527988,1097799,2,1,"PIONEER BANK, PIONEER BANK",NA,NA,NA
"6716","ROTAN","TX",2,NA,"",32.837949,-100.489193,141983,2,2,"THE FNB OF ROTAN, FIRST NATIONAL BANK",NA,NA,NA
"6717","ROTHSAY","MN",2,NA,"",46.529553,-96.349085,12000,1,2,"FARMERS STATE BANK OF ROTHSAY",NA,NA,NA
"6718","ROTHSCHILD","WI",2,NA,"",44.88719,-89.62012,328903,1,2,"RIVER VALLEY STATE BANK",NA,NA,NA
"6719","ROTHVILLE","MO",1.714285714,NA,"",39.653615,-93.062349,153632,2,2,"BANK OF ROTHVILLE, PREFERRED BANK",NA,NA,NA
"6720","ROUND LAKE","IL",1,NA,"",42.35336,-88.09341,84847,1,1,"FIRST STATE BANK OF ROUND LAKE",NA,NA,NA
"6721","ROUND LAKE BEACH","IL",2,76474,"U",42.408246,-88.150622,108054,1,2,"FIRST ST BK ROUND LAKE",NA,NA,NA
"6722","ROUND LAKE HEIGHTS","IL",2,NA,"",42.380021,-88.104249,216692,2,2,"LAKELAND COMMUNITY BANK, LAKELAND CMNTY BK",NA,NA,NA
"6723","ROUND MOUNTAIN","TX",1.833333333,NA,"",30.414943,-98.356711,74323,1,1,"CATTLEMAN'S NATIONAL BANK",NA,NA,NA
"6724","ROUND ROCK","TX",2.090909091,NA,"",30.501747,-97.647206,615012,2,2.5,"FIRST TEXAS BANK, R BANK",NA,NA,NA
"6725","ROUND TOP","TX",2,NA,"",30.041719,-96.711265,432297,1,2,"ROUND TOP STATE BANK",NA,NA,NA
"6726","ROUNDUP","MT",1.777777778,NA,"",46.440929,-108.427325,48888,1,2,"FIRST SECURITY BANK OF ROUNDUP",NA,NA,NA
"6727","ROWENA","TX",2,NA,"",31.668401,-100.047062,32294,2,2,"FIRST NATIONAL BANK OF ROWENA, THE FNB OF ROWENA",NA,NA,NA
"6728","ROWLAND HEIGHTS","CA",2.2,NA,"",33.9781,-117.88749,908053,1,2,"FIRST GENERAL BANK",790180,1,"First General Bank"
"6729","ROWLETT","TX",2,NA,"",32.91747,-96.534737,62522,1,2,"TEXAS HERITAGE SA/BANC",NA,NA,NA
"6730","ROWLEY","IA",1.857142857,NA,"",42.36999,-91.84406,13041,1,2,"ROWLEY SAVINGS BANK",NA,NA,NA
"6731","ROXBORO","NC",2,76501,"C",36.399407,-78.983258,291901,2,2,"ROXBORO SAVINGS BANK, SSB, ROXBORO SAVINGS BANK, SSB",NA,NA,NA
"6732","ROXBURY","KS",1.714285714,NA,"",38.391722,-97.648402,25344,2,2,"THE ROXBURY STATE BANK, ROXBURY BANK",NA,NA,NA
"6733","ROXTON","TX",1.833333333,NA,"",33.544969,-95.721734,21644,1,2,"THE FIRST BANK, ROXTON, TEXAS",NA,NA,NA
"6734","ROYAL","IA",2,NA,"",43.06553,-95.28389,49246,1,2,"HOME STATE BANK",NA,NA,NA
"6735","ROYAL CENTER","IN",2,NA,"",40.851622,-86.492019,102361,1,2,"COMMUNITY STATE BANK",NA,NA,NA
"6736","ROYAL OAK","MI",2,NA,"",42.492485,-83.145375,167432,1,2,"NATIONAL BANK OF ROYAL OAK",NA,NA,NA
"6737","ROYALTON","MN",1.4,NA,"",45.871308,-94.161377,70471,2,1.5,"ROYALTON STATE BANK, PINE COUNTRY BANK",NA,NA,NA
"6738","ROYSE CITY","TX",2,NA,"",30.102712,-94.051844,57393,1,2,"TEXAS LEADERSHIP BANK",NA,NA,NA
"6739","ROYSTON","GA",1.666666667,76582,"C",34.281889,-83.106485,92292,1,1,"TRI-COUNTY BANK OF ROYSTON",NA,NA,NA
"6740","RUDOLPH","WI",2,NA,"",44.474097,-89.795501,24739,1,2,"FARMERS AND MERCHANTS BANK",NA,NA,NA
"6741","RUDYARD","MT",2,NA,"",48.5598,-110.55,1000,1,2,"BANK OF MONTANA RUDYARD",NA,NA,NA
"6742","RUGBY","ND",2.111111111,76609,"C",48.365727,-99.992619,159025,1,2,"MERCHANTS BANK",NA,NA,NA
"6743","RUIDOSO","NM",2,76636,"C",33.350597,-105.560682,224116,3,2,"FIRST NATIONAL BANK OF RUIDOSO, RUIDOSO STATE BANK, CITY BANK NEW MEXICO",NA,NA,NA
"6744","RULE","TX",2,NA,"",33.181,-99.854024,18661,1,2,"FARMERS NATIONAL BANK",NA,NA,NA
"6745","RULEVILLE","MS",1.666666667,76663,"C",33.729091,-90.54889,221587,3,1.33333333333333,"BANK OF RULEVILLE, DELTA SOUTHERN BANK, SOUTHERN BC BK",2136437,1,"Delta Southern Bank"
"6746","RUMSON","NJ",2,NA,"",40.370684,-74.008432,225302,1,2,"RUMSON-FAIR HAVEN BANK AND TRUST COMPANY",NA,NA,NA
"6747","RURAL VALLEY","PA",2,NA,"",40.79923,-79.31448,35803,1,2,"PEOPLES NATIONAL BANK OF RURAL VALLEY",NA,NA,NA
"6748","RUSH CITY","MN",2.125,76759,"C",45.688837,-92.957393,211085,2,2,"FIRST STATE BANK OF RUSH CITY, UNITY BANK",NA,NA,NA
"6749","RUSHFORD","MN",2,NA,"",43.809873,-91.793376,46289,1,2,"RUSHFORD STATE BANK (INCORPORATED)",NA,NA,NA
"6750","RUSHMORE","MN",1,NA,"",43.623088,-95.803869,57760,1,1,"FIRST ST BK OF RUSHMORE",NA,NA,NA
"6751","RUSHVILLE","IL",1.909090909,76771,"C",40.12115,-90.564736,136538,2,2,"SCHUYLER STATE BANK, RUSHVILLE ST BK",NA,NA,NA
"6752","RUSHVILLE","IN",2,76798,"C",39.615734,-85.450005,52659,1,2,"FIRST FS & LA OF RUSHVILLE",NA,NA,NA
"6753","RUSHVILLE","MO",2,NA,"",39.592806,-95.037469,26451,1,2,"RUSHVILLE STATE BANK",NA,NA,NA
"6754","RUSHVILLE","NE",1.333333333,NA,"",42.71634,-102.46359,158455,2,1.5,"STOCKMENS NATIONAL BANK, THE STOCKMENS NATIONAL BANK OF RUSHVILLE",NA,NA,NA
